id
ENSG00000132155
ENSG00000115524
ENSG00000096968
ENSG00000082898
ENSG00000189079
ENSG00000105976
ENSG00000122778
ENSG00000160789
ENSG00000171723
ENSG00000169925
ENSG00000100393
