id
ENSG00000134086
ENSG00000127152
ENSG00000196531
ENSG00000080824
ENSG00000103126
ENSG00000095015
ENSG00000114861
ENSG00000134250
ENSG00000097007
ENSG00000163939
ENSG00000181555
