id
ENSG00000154803
ENSG00000127152
ENSG00000213066
ENSG00000065361
ENSG00000126752
ENSG00000104903
ENSG00000120457
ENSG00000085224
ENSG00000104419
ENSG00000198793
ENSG00000160613
ENSG00000162924
ENSG00000179295
ENSG00000087460
ENSG00000168769
ENSG00000126883
ENSG00000115524
ENSG00000151532
ENSG00000105656
ENSG00000100644
ENSG00000205927
ENSG00000136352
ENSG00000162775
ENSG00000185499
ENSG00000099949
ENSG00000140464
ENSG00000085276
ENSG00000135100
ENSG00000089280
ENSG00000170234
ENSG00000154767
ENSG00000143924
ENSG00000047936
ENSG00000204103
ENSG00000116062
ENSG00000145675
ENSG00000157873
ENSG00000117713
ENSG00000179583
ENSG00000114423
ENSG00000072364
ENSG00000068078
ENSG00000077782
ENSG00000071564
ENSG00000162434
ENSG00000100815
ENSG00000157765
ENSG00000186716
ENSG00000196498
ENSG00000140538
ENSG00000126746
ENSG00000128513
ENSG00000187735
ENSG00000157168
ENSG00000184507
ENSG00000080824
ENSG00000173821
ENSG00000126777
ENSG00000070371
ENSG00000104517
ENSG00000171456
ENSG00000105976
ENSG00000182162
ENSG00000069399
ENSG00000116251
ENSG00000168610
ENSG00000165671
ENSG00000133703
ENSG00000163399
ENSG00000156531
ENSG00000132475
ENSG00000108654
ENSG00000183508
ENSG00000115170
ENSG00000121289
ENSG00000103126
ENSG00000141027
ENSG00000168421
ENSG00000183454
ENSG00000049618
ENSG00000140836
ENSG00000055609
ENSG00000213190
ENSG00000107485
ENSG00000127083
ENSG00000196159
ENSG00000198286
ENSG00000103197
ENSG00000109220
ENSG00000104320
ENSG00000005339
ENSG00000141646
ENSG00000067842
ENSG00000152217
ENSG00000102145
ENSG00000140937
ENSG00000007237
ENSG00000157613
ENSG00000124795
ENSG00000160789
ENSG00000168036
ENSG00000204764
ENSG00000157388
ENSG00000130675
ENSG00000033030
ENSG00000177084
ENSG00000165392
ENSG00000037280
ENSG00000148737
ENSG00000147548
ENSG00000171723
ENSG00000109132
ENSG00000167460
ENSG00000105662
ENSG00000179094
ENSG00000079432
ENSG00000078674
ENSG00000095002
ENSG00000196712
ENSG00000101096
ENSG00000108375
ENSG00000083857
ENSG00000082805
ENSG00000125354
ENSG00000198625
ENSG00000163513
ENSG00000168172
ENSG00000171094
ENSG00000128052
ENSG00000165025
ENSG00000116128
ENSG00000185920
ENSG00000119772
ENSG00000121879
ENSG00000015285
ENSG00000168646
ENSG00000079102
ENSG00000141510
ENSG00000134982
ENSG00000163518
ENSG00000113721
ENSG00000214827
ENSG00000140262
ENSG00000183337
ENSG00000175832
ENSG00000118513
ENSG00000178573
ENSG00000167548
ENSG00000117400
ENSG00000100393
ENSG00000111642
