id
ENSG00000126752
ENSG00000085276
ENSG00000169696
ENSG00000144554
ENSG00000138336
ENSG00000130382
ENSG00000163655
ENSG00000055609
ENSG00000168036
ENSG00000127946
ENSG00000196220
ENSG00000171094
