id
ENSG00000196531
ENSG00000134899
ENSG00000141367
ENSG00000164362
ENSG00000166886
ENSG00000134352
ENSG00000104884
ENSG00000152217
ENSG00000168036
ENSG00000163629
ENSG00000123473
ENSG00000106462
ENSG00000181555
