id
ENSG00000065361
ENSG00000179295
ENSG00000087460
ENSG00000096384
ENSG00000140836
ENSG00000196914
ENSG00000127616
ENSG00000005339
ENSG00000076685
ENSG00000141510
ENSG00000175054
ENSG00000205755
