id
ENSG00000144476
ENSG00000141867
ENSG00000137497
ENSG00000078399
ENSG00000119535
ENSG00000157765
ENSG00000139687
ENSG00000070371
ENSG00000018408
ENSG00000156650
ENSG00000126012
ENSG00000122779
ENSG00000141510
ENSG00000257923
ENSG00000204713
