id
ENSG00000126883
ENSG00000137193
ENSG00000172936
ENSG00000110987
ENSG00000178568
ENSG00000178053
ENSG00000168610
ENSG00000119866
ENSG00000136997
ENSG00000133639
ENSG00000160789
ENSG00000179094
ENSG00000007312
ENSG00000141510
